id,parish_uid,site_uid,region,town,parish_name,parish_label,site_name,day_of_week,time_24h,service_type,mass_category,verified_status,language,special_rule,qualifier,notes,source_url,last_checked,is_active,latitude,longitude,maps_query,parent_parish,site_type,search_text,is_mass_only_visible,display_category
HPW-SAINTP-SAINTP-MAR-0700-0D11,hautes-plaines-wilhems-saint-paul,hautes-plaines-wilhems-saint-paul-saint-paul-phoenix,Hautes Plaines Wilhems,Phoenix,Saint-Paul,Saint-Paul,Saint-Paul,Mardi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/saint-paul-1906,2026-04-23,True,-20.283,57.492,"Saint-Paul, Phoenix, Mauritius",Saint-Paul,Parish Church,hautes plaines wilhems phoenix saint paul saint paul mardi 07 00 mass saint paul parish church,True,Mass
HPW-SAINTP-SAINTP-MER-0700-A81C,hautes-plaines-wilhems-saint-paul,hautes-plaines-wilhems-saint-paul-saint-paul-phoenix,Hautes Plaines Wilhems,Phoenix,Saint-Paul,Saint-Paul,Saint-Paul,Mercredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/saint-paul-1906,2026-04-23,True,-20.283,57.492,"Saint-Paul, Phoenix, Mauritius",Saint-Paul,Parish Church,hautes plaines wilhems phoenix saint paul saint paul mercredi 07 00 mass saint paul parish church,True,Mass
HPW-SAINTP-SAINTP-JEU-0700-F4C7,hautes-plaines-wilhems-saint-paul,hautes-plaines-wilhems-saint-paul-saint-paul-phoenix,Hautes Plaines Wilhems,Phoenix,Saint-Paul,Saint-Paul,Saint-Paul,Jeudi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/saint-paul-1906,2026-04-23,True,-20.283,57.492,"Saint-Paul, Phoenix, Mauritius",Saint-Paul,Parish Church,hautes plaines wilhems phoenix saint paul saint paul jeudi 07 00 mass saint paul parish church,True,Mass
HPW-SAINTP-SAINTP-VEN-0700-CFAA,hautes-plaines-wilhems-saint-paul,hautes-plaines-wilhems-saint-paul-saint-paul-phoenix,Hautes Plaines Wilhems,Phoenix,Saint-Paul,Saint-Paul,Saint-Paul,Vendredi,07:00,Mass,Mass,Verified,,First Friday exposition 07:00-12:00,First Friday exposition 07:00-12:00,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/saint-paul-1906,2026-04-23,True,-20.283,57.492,"Saint-Paul, Phoenix, Mauritius",Saint-Paul,Parish Church,hautes plaines wilhems phoenix saint paul saint paul vendredi 07 00 mass firsaint friday exposition 07 00 12 00 saint paul parish church,True,Mass
HPW-SAINTP-SAINTP-SAM-0700-08A9,hautes-plaines-wilhems-saint-paul,hautes-plaines-wilhems-saint-paul-saint-paul-phoenix,Hautes Plaines Wilhems,Phoenix,Saint-Paul,Saint-Paul,Saint-Paul,Samedi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/saint-paul-1906,2026-04-23,True,-20.283,57.492,"Saint-Paul, Phoenix, Mauritius",Saint-Paul,Parish Church,hautes plaines wilhems phoenix saint paul saint paul samedi 07 00 mass saint paul parish church,True,Mass
HPW-SAINTP-SAINTP-SAM-1700-06D5,hautes-plaines-wilhems-saint-paul,hautes-plaines-wilhems-saint-paul-saint-paul-phoenix,Hautes Plaines Wilhems,Phoenix,Saint-Paul,Saint-Paul,Saint-Paul,Samedi,17:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/saint-paul-1906,2026-04-23,True,-20.283,57.492,"Saint-Paul, Phoenix, Mauritius",Saint-Paul,Parish Church,hautes plaines wilhems phoenix saint paul saint paul samedi 17 00 mass vigil mass saint paul parish church,True,Mass
HPW-SAINTP-SAINTP-DIM-0700-D13C,hautes-plaines-wilhems-saint-paul,hautes-plaines-wilhems-saint-paul-saint-paul-phoenix,Hautes Plaines Wilhems,Phoenix,Saint-Paul,Saint-Paul,Saint-Paul,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/saint-paul-1906,2026-04-23,True,-20.283,57.492,"Saint-Paul, Phoenix, Mauritius",Saint-Paul,Parish Church,hautes plaines wilhems phoenix saint paul saint paul dimanche 07 00 mass saint paul parish church,True,Mass
HPW-SAINTP-SAINTP-DIM-0930-55D7,hautes-plaines-wilhems-saint-paul,hautes-plaines-wilhems-saint-paul-saint-paul-phoenix,Hautes Plaines Wilhems,Phoenix,Saint-Paul,Saint-Paul,Saint-Paul,Dimanche,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/saint-paul-1906,2026-04-23,True,-20.283,57.492,"Saint-Paul, Phoenix, Mauritius",Saint-Paul,Parish Church,hautes plaines wilhems phoenix saint paul saint paul dimanche 09 30 mass saint paul parish church,True,Mass
HPW-SAINTE-SAINTE-LUN-0630-6388,hautes-plaines-wilhems-sainte-helene,hautes-plaines-wilhems-sainte-helene-sainte-helene-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Hélène,Sainte-Hélène,Sainte-Hélène,Lundi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-helene-1922,2026-04-23,True,-20.3162,57.5259,"Sainte-Hélène, Curepipe, Mauritius",Sainte-Hélène,Parish Church,hautes plaines wilhems curepipe sainte helene sainte helene lundi 06 30 mass sainte helene parish church,True,Mass
HPW-SAINTE-SAINTE-MAR-0630-A1B7,hautes-plaines-wilhems-sainte-helene,hautes-plaines-wilhems-sainte-helene-sainte-helene-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Hélène,Sainte-Hélène,Sainte-Hélène,Mardi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-helene-1922,2026-04-23,True,-20.3162,57.5259,"Sainte-Hélène, Curepipe, Mauritius",Sainte-Hélène,Parish Church,hautes plaines wilhems curepipe sainte helene sainte helene mardi 06 30 mass sainte helene parish church,True,Mass
HPW-SAINTE-SAINTE-MER-0630-08FF,hautes-plaines-wilhems-sainte-helene,hautes-plaines-wilhems-sainte-helene-sainte-helene-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Hélène,Sainte-Hélène,Sainte-Hélène,Mercredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-helene-1922,2026-04-23,True,-20.3162,57.5259,"Sainte-Hélène, Curepipe, Mauritius",Sainte-Hélène,Parish Church,hautes plaines wilhems curepipe sainte helene sainte helene mercredi 06 30 mass sainte helene parish church,True,Mass
HPW-SAINTE-SAINTJ-MER-1700-05A4,hautes-plaines-wilhems-sainte-helene,hautes-plaines-wilhems-sainte-helene-saint-jean-bosco-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Hélène,Sainte-Hélène,Saint-Jean-Bosco,Mercredi,17:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-helene-1922,2026-04-23,True,,,"Saint-Jean-Bosco, Curepipe, Mauritius",Sainte-Hélène,Sub-parish,hautes plaines wilhems curepipe sainte helene saint jean bosco mercredi 17 00 mass sainte helene sub parish,True,Mass
HPW-SAINTE-SAINTE-JEU-0630-D50C,hautes-plaines-wilhems-sainte-helene,hautes-plaines-wilhems-sainte-helene-sainte-helene-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Hélène,Sainte-Hélène,Sainte-Hélène,Jeudi,06:30,Celebration,Non-Mass,Verified,,,Célébration de la Parole,Célébration de la Parole,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-helene-1922,2026-04-23,True,-20.3162,57.5259,"Sainte-Hélène, Curepipe, Mauritius",Sainte-Hélène,Parish Church,hautes plaines wilhems curepipe sainte helene sainte helene jeudi 06 30 celebration celebration de la parole sainte helene parish church,False,Celebration of the Word
HPW-SAINTE-SAINTE-VEN-0630-2D5F,hautes-plaines-wilhems-sainte-helene,hautes-plaines-wilhems-sainte-helene-sainte-helene-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Hélène,Sainte-Hélène,Sainte-Hélène,Vendredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-helene-1922,2026-04-23,True,-20.3162,57.5259,"Sainte-Hélène, Curepipe, Mauritius",Sainte-Hélène,Parish Church,hautes plaines wilhems curepipe sainte helene sainte helene vendredi 06 30 mass sainte helene parish church,True,Mass
HPW-SAINTE-NOTRED-VEN-1800-F3A0,hautes-plaines-wilhems-sainte-helene,hautes-plaines-wilhems-sainte-helene-notre-dame-de-lourdes-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Hélène,Sainte-Hélène,Notre-Dame-de-Lourdes,Vendredi,18:00,Mass,Mass,Verified,,First Friday only,First Friday only,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-helene-1922,2026-04-23,True,,,"Notre-Dame-de-Lourdes, Curepipe, Mauritius",Sainte-Hélène,Sub-parish,hautes plaines wilhems curepipe sainte helene notre dame de lourdes vendredi 18 00 mass firsaint friday only sainte helene sub parish,True,Mass
HPW-SAINTE-SAINTE-SAM-1600-A838,hautes-plaines-wilhems-sainte-helene,hautes-plaines-wilhems-sainte-helene-sainte-helene-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Hélène,Sainte-Hélène,Sainte-Hélène,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-helene-1922,2026-04-23,True,-20.3162,57.5259,"Sainte-Hélène, Curepipe, Mauritius",Sainte-Hélène,Parish Church,hautes plaines wilhems curepipe sainte helene sainte helene samedi 16 00 mass vigil mass sainte helene parish church,True,Mass
HPW-SAINTE-SAINTJ-SAM-1800-B9C2,hautes-plaines-wilhems-sainte-helene,hautes-plaines-wilhems-sainte-helene-saint-jean-bosco-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Hélène,Sainte-Hélène,Saint-Jean-Bosco,Samedi,18:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-helene-1922,2026-04-23,True,,,"Saint-Jean-Bosco, Curepipe, Mauritius",Sainte-Hélène,Sub-parish,hautes plaines wilhems curepipe sainte helene saint jean bosco samedi 18 00 mass vigil mass sainte helene sub parish,True,Mass
HPW-SAINTE-SAINTE-DIM-0630-C582,hautes-plaines-wilhems-sainte-helene,hautes-plaines-wilhems-sainte-helene-sainte-helene-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Hélène,Sainte-Hélène,Sainte-Hélène,Dimanche,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-helene-1922,2026-04-23,True,-20.3162,57.5259,"Sainte-Hélène, Curepipe, Mauritius",Sainte-Hélène,Parish Church,hautes plaines wilhems curepipe sainte helene sainte helene dimanche 06 30 mass sainte helene parish church,True,Mass
HPW-SAINTE-SAINTE-DIM-0830-5645,hautes-plaines-wilhems-sainte-helene,hautes-plaines-wilhems-sainte-helene-sainte-helene-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Hélène,Sainte-Hélène,Sainte-Hélène,Dimanche,08:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-helene-1922,2026-04-23,True,-20.3162,57.5259,"Sainte-Hélène, Curepipe, Mauritius",Sainte-Hélène,Parish Church,hautes plaines wilhems curepipe sainte helene sainte helene dimanche 08 30 mass sainte helene parish church,True,Mass
HPW-SAINTE-SAINTE-DIM-1000-6648,hautes-plaines-wilhems-sainte-helene,hautes-plaines-wilhems-sainte-helene-sainte-helene-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Hélène,Sainte-Hélène,Sainte-Hélène,Dimanche,10:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-helene-1922,2026-04-23,True,-20.3162,57.5259,"Sainte-Hélène, Curepipe, Mauritius",Sainte-Hélène,Parish Church,hautes plaines wilhems curepipe sainte helene sainte helene dimanche 10 00 mass sainte helene parish church,True,Mass
HPW-SAINTE-SAINTE-LUN-0700-F929,hautes-plaines-wilhems-sainte-therese-davila,hautes-plaines-wilhems-sainte-therese-davila-sainte-therese-davila-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Lundi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-therese-d-avila,2026-04-23,True,-20.3162,57.5259,"Sainte-Thérèse-d’Avila, Curepipe, Mauritius",Sainte-Thérèse-d’Avila,Parish Church,hautes plaines wilhems curepipe sainte therese davila sainte therese davila lundi 07 00 mass sainte therese davila parish church,True,Mass
HPW-SAINTE-SAINTE-MAR-0700-CBCB,hautes-plaines-wilhems-sainte-therese-davila,hautes-plaines-wilhems-sainte-therese-davila-sainte-therese-davila-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Mardi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-therese-d-avila,2026-04-23,True,-20.3162,57.5259,"Sainte-Thérèse-d’Avila, Curepipe, Mauritius",Sainte-Thérèse-d’Avila,Parish Church,hautes plaines wilhems curepipe sainte therese davila sainte therese davila mardi 07 00 mass sainte therese davila parish church,True,Mass
HPW-SAINTE-SAINTE-MER-0700-2A94,hautes-plaines-wilhems-sainte-therese-davila,hautes-plaines-wilhems-sainte-therese-davila-sainte-therese-davila-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Mercredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-therese-d-avila,2026-04-23,True,-20.3162,57.5259,"Sainte-Thérèse-d’Avila, Curepipe, Mauritius",Sainte-Thérèse-d’Avila,Parish Church,hautes plaines wilhems curepipe sainte therese davila sainte therese davila mercredi 07 00 mass sainte therese davila parish church,True,Mass
HPW-SAINTE-SAINTE-JEU-0700-CA74,hautes-plaines-wilhems-sainte-therese-davila,hautes-plaines-wilhems-sainte-therese-davila-sainte-therese-davila-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Jeudi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-therese-d-avila,2026-04-23,True,-20.3162,57.5259,"Sainte-Thérèse-d’Avila, Curepipe, Mauritius",Sainte-Thérèse-d’Avila,Parish Church,hautes plaines wilhems curepipe sainte therese davila sainte therese davila jeudi 07 00 mass sainte therese davila parish church,True,Mass
HPW-SAINTE-SAINTE-VEN-0700-E9E0,hautes-plaines-wilhems-sainte-therese-davila,hautes-plaines-wilhems-sainte-therese-davila-sainte-therese-davila-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Vendredi,07:00,Celebration,Non-Mass,Verified,,,Celebration by laity,Celebration by laity,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-therese-d-avila,2026-04-23,True,-20.3162,57.5259,"Sainte-Thérèse-d’Avila, Curepipe, Mauritius",Sainte-Thérèse-d’Avila,Parish Church,hautes plaines wilhems curepipe sainte therese davila sainte therese davila vendredi 07 00 celebration celebration by laity sainte therese davila parish church,False,Lay-led celebration
HPW-SAINTE-SAINTE-VEN-1000-0AD7,hautes-plaines-wilhems-sainte-therese-davila,hautes-plaines-wilhems-sainte-therese-davila-sainte-therese-davila-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Vendredi,10:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-therese-d-avila,2026-04-23,True,-20.3162,57.5259,"Sainte-Thérèse-d’Avila, Curepipe, Mauritius",Sainte-Thérèse-d’Avila,Parish Church,hautes plaines wilhems curepipe sainte therese davila sainte therese davila vendredi 10 00 mass sainte therese davila parish church,True,Mass
HPW-SAINTE-SAINTE-SAM-1600-9AD4,hautes-plaines-wilhems-sainte-therese-davila,hautes-plaines-wilhems-sainte-therese-davila-sainte-therese-davila-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Samedi,16:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-therese-d-avila,2026-04-23,True,-20.3162,57.5259,"Sainte-Thérèse-d’Avila, Curepipe, Mauritius",Sainte-Thérèse-d’Avila,Parish Church,hautes plaines wilhems curepipe sainte therese davila sainte therese davila samedi 16 00 mass sainte therese davila parish church,True,Mass
HPW-SAINTE-SAINTE-SAM-1730-E1F0,hautes-plaines-wilhems-sainte-therese-davila,hautes-plaines-wilhems-sainte-therese-davila-sainte-therese-davila-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Samedi,17:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-therese-d-avila,2026-04-23,True,-20.3162,57.5259,"Sainte-Thérèse-d’Avila, Curepipe, Mauritius",Sainte-Thérèse-d’Avila,Parish Church,hautes plaines wilhems curepipe sainte therese davila sainte therese davila samedi 17 30 mass vigil mass sainte therese davila parish church,True,Mass
HPW-SAINTE-SAINTE-DIM-0730-8DAD,hautes-plaines-wilhems-sainte-therese-davila,hautes-plaines-wilhems-sainte-therese-davila-sainte-therese-davila-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Dimanche,07:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-therese-d-avila,2026-04-23,True,-20.3162,57.5259,"Sainte-Thérèse-d’Avila, Curepipe, Mauritius",Sainte-Thérèse-d’Avila,Parish Church,hautes plaines wilhems curepipe sainte therese davila sainte therese davila dimanche 07 30 mass sainte therese davila parish church,True,Mass
HPW-SAINTE-SAINTE-DIM-0900-9CD8,hautes-plaines-wilhems-sainte-therese-davila,hautes-plaines-wilhems-sainte-therese-davila-sainte-therese-davila-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-therese-d-avila,2026-04-23,True,-20.3162,57.5259,"Sainte-Thérèse-d’Avila, Curepipe, Mauritius",Sainte-Thérèse-d’Avila,Parish Church,hautes plaines wilhems curepipe sainte therese davila sainte therese davila dimanche 09 00 mass sainte therese davila parish church,True,Mass
HPW-SAINTE-SAINTE-DIM-1030-1454,hautes-plaines-wilhems-sainte-therese-davila,hautes-plaines-wilhems-sainte-therese-davila-sainte-therese-davila-curepipe,Hautes Plaines Wilhems,Curepipe,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Sainte-Thérèse-d’Avila,Dimanche,10:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/hautes-plaines-wilhems/sainte-therese-d-avila,2026-04-23,True,-20.3162,57.5259,"Sainte-Thérèse-d’Avila, Curepipe, Mauritius",Sainte-Thérèse-d’Avila,Parish Church,hautes plaines wilhems curepipe sainte therese davila sainte therese davila dimanche 10 30 mass sainte therese davila parish church,True,Mass
PL-CATHED-CATHED-LUN-0630-016C,port-louis-cathedrale-saint-louis,port-louis-cathedrale-saint-louis-cathedrale-saint-louis-port-louis,Port Louis,Port-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Lundi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/cathedrale-saint-louis-1722,2026-04-23,True,-20.1609,57.5012,"Cathédrale Saint-Louis, Port-Louis, Mauritius",Cathédrale Saint-Louis,Parish Church,port louis port louis cathedrale saint louis cathedrale saint louis lundi 06 30 mass cathedrale saint louis parish church,True,Mass
PL-CATHED-CATHED-MAR-0630-611A,port-louis-cathedrale-saint-louis,port-louis-cathedrale-saint-louis-cathedrale-saint-louis-port-louis,Port Louis,Port-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Mardi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/cathedrale-saint-louis-1722,2026-04-23,True,-20.1609,57.5012,"Cathédrale Saint-Louis, Port-Louis, Mauritius",Cathédrale Saint-Louis,Parish Church,port louis port louis cathedrale saint louis cathedrale saint louis mardi 06 30 mass cathedrale saint louis parish church,True,Mass
PL-CATHED-CATHED-MER-0630-1F36,port-louis-cathedrale-saint-louis,port-louis-cathedrale-saint-louis-cathedrale-saint-louis-port-louis,Port Louis,Port-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Mercredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/cathedrale-saint-louis-1722,2026-04-23,True,-20.1609,57.5012,"Cathédrale Saint-Louis, Port-Louis, Mauritius",Cathédrale Saint-Louis,Parish Church,port louis port louis cathedrale saint louis cathedrale saint louis mercredi 06 30 mass cathedrale saint louis parish church,True,Mass
PL-CATHED-CATHED-MER-1210-8802,port-louis-cathedrale-saint-louis,port-louis-cathedrale-saint-louis-cathedrale-saint-louis-port-louis,Port Louis,Port-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Mercredi,12:10,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/cathedrale-saint-louis-1722,2026-04-23,True,-20.1609,57.5012,"Cathédrale Saint-Louis, Port-Louis, Mauritius",Cathédrale Saint-Louis,Parish Church,port louis port louis cathedrale saint louis cathedrale saint louis mercredi 12 10 mass cathedrale saint louis parish church,True,Mass
PL-CATHED-CATHED-VEN-0630-1D2E,port-louis-cathedrale-saint-louis,port-louis-cathedrale-saint-louis-cathedrale-saint-louis-port-louis,Port Louis,Port-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Vendredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/cathedrale-saint-louis-1722,2026-04-23,True,-20.1609,57.5012,"Cathédrale Saint-Louis, Port-Louis, Mauritius",Cathédrale Saint-Louis,Parish Church,port louis port louis cathedrale saint louis cathedrale saint louis vendredi 06 30 mass cathedrale saint louis parish church,True,Mass
PL-CATHED-SAINTE-SAM-1600-CFB4,port-louis-cathedrale-saint-louis,port-louis-cathedrale-saint-louis-sainte-anne-tranquebar,Port Louis,Tranquebar,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Sainte-Anne,Samedi,16:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/cathedrale-saint-louis-1722,2026-04-23,True,-20.148,57.513,"Sainte-Anne, Tranquebar, Mauritius",Cathédrale Saint-Louis,Sub-parish,port louis tranquebar cathedrale saint louis sainte anne samedi 16 00 mass cathedrale saint louis sub parish,True,Mass
PL-CATHED-CATHED-SAM-1730-0778,port-louis-cathedrale-saint-louis,port-louis-cathedrale-saint-louis-cathedrale-saint-louis-port-louis,Port Louis,Port-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Samedi,17:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/cathedrale-saint-louis-1722,2026-04-23,True,-20.1609,57.5012,"Cathédrale Saint-Louis, Port-Louis, Mauritius",Cathédrale Saint-Louis,Parish Church,port louis port louis cathedrale saint louis cathedrale saint louis samedi 17 30 mass vigil mass cathedrale saint louis parish church,True,Mass
PL-CATHED-CATHED-DIM-0900-5F93,port-louis-cathedrale-saint-louis,port-louis-cathedrale-saint-louis-cathedrale-saint-louis-port-louis,Port Louis,Port-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/cathedrale-saint-louis-1722,2026-04-23,True,-20.1609,57.5012,"Cathédrale Saint-Louis, Port-Louis, Mauritius",Cathédrale Saint-Louis,Parish Church,port louis port louis cathedrale saint louis cathedrale saint louis dimanche 09 00 mass cathedrale saint louis parish church,True,Mass
PL-IMMACU-IMMACU-LUN-0630-F107,port-louis-immaculee-conception,port-louis-immaculee-conception-immaculee-conception-port-louis,Port Louis,Port-Louis,Immaculée-Conception,Immaculée-Conception,Immaculée-Conception,Lundi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/immaculee-conception-1858,2026-04-23,True,-20.1609,57.5012,"Immaculée-Conception, Port-Louis, Mauritius",Immaculée-Conception,Parish Church,port louis port louis immaculee conception immaculee conception lundi 06 30 mass immaculee conception parish church,True,Mass
PL-IMMACU-IMMACU-MAR-0630-5400,port-louis-immaculee-conception,port-louis-immaculee-conception-immaculee-conception-port-louis,Port Louis,Port-Louis,Immaculée-Conception,Immaculée-Conception,Immaculée-Conception,Mardi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/immaculee-conception-1858,2026-04-23,True,-20.1609,57.5012,"Immaculée-Conception, Port-Louis, Mauritius",Immaculée-Conception,Parish Church,port louis port louis immaculee conception immaculee conception mardi 06 30 mass immaculee conception parish church,True,Mass
PL-IMMACU-IMMACU-MER-0630-F9CF,port-louis-immaculee-conception,port-louis-immaculee-conception-immaculee-conception-port-louis,Port Louis,Port-Louis,Immaculée-Conception,Immaculée-Conception,Immaculée-Conception,Mercredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/immaculee-conception-1858,2026-04-23,True,-20.1609,57.5012,"Immaculée-Conception, Port-Louis, Mauritius",Immaculée-Conception,Parish Church,port louis port louis immaculee conception immaculee conception mercredi 06 30 mass immaculee conception parish church,True,Mass
